0.409625,0.296875,0.03125,-0.5,0.7,-1,0.4876501879701313
0.39515750000000005,0.2890625,0.04583333333333333,-0.5,0.7,-1,0.4852773052230859
0.38148860000000007,0.28125,0.06041666666666667,-0.5,0.7,-1,0.48299925645121494
0.36852246800000005,0.2734375,0.075,-0.5,0.7,-1,0.4808078934848919
0.35617477184,0.265625,0.08958333333333333,-0.5,0.7,-1,0.4786958959560789
0.3443712992192,0.2578125,0.10416666666666667,-0.5,0.7,-1,0.4766567260906818
0.333046743312896,0.25,0.11875,-0.5,0.7,-1,0.474684575324039
0.3221436341153485,0.2421875,0.13333333333333333,-0.5,0.7,-1,0.47277430683266997
0.31161139802150667,0.234375,0.14791666666666667,-0.5,0.7,-1,0.47092139686856027
0.3014055302589259,0.2265625,0.1625,-0.5,0.7,-1,0.46912187688195073
0.2914868666278548,0.21875,0.17708333333333334,-0.5,0.7,-1,0.4673722777543666
0.2818209426325122,0.2109375,0.19166666666666668,-0.5,0.7,-1,0.4656695769790352
0.2723774295166107,0.203125,0.20625,-0.5,0.7,-1,0.46401114927657
0.2631296379746174,0.1953125,0.22083333333333333,-0.5,0.7,-1,0.462394720885585
0.25405408141766334,0.1875,0.23541666666666666,-0.5,0.7,-1,0.46081832759452984
0.2451300916475437,0.1796875,0.25,-0.5,0.7,-1,0.45928027646268
0.23633948064983845,0.171875,0.26458333333333334,-0.5,0.7,-1,0.4577791110999487
0.22766624297185784,0.1640625,0.2791666666666667,-0.5,0.7,-1,0.4563135803258908
0.2190962938152349,0.15625,0.29375,-0.5,0.7,-1,0.4548826099996771
0.21061723855740672,0.1484375,0.30833333333333335,-0.5,0.7,-1,0.4534852777988399
0.20221816993051794,0.140625,0.3229166666666667,-0.5,0.7,-1,0.4521207907207625
0.1938894895388558,0.1328125,0.3375,-0.5,0.7,-1,0.45078846508394566
0.18562275079419308,0.125,0.35208333333333336,-0.5,0.7,-1,0.4494877088136826
0.1774105206988899,0.1171875,0.36666666666666664,-0.5,0.7,-1,0.44821800580721344
0.16924625821502312,0.109375,0.38125,-0.5,0.7,-1,0.4469789021855141
0.16112420722922036,0.1015625,0.3958333333333333,-0.5,0.7,-1,0.44576999425176
0.15303930236171392,0.09375,0.41041666666666665,-0.5,0.7,-1,0.4445909179896038
0.14498708607830826,0.0859375,0.425,-0.5,0.7,-1,0.443441339947331
0.13696363574891127,0.078125,0.4395833333333333,-0.5,0.7,-1,0.4423209493664541
0.1289654994590419,0.0703125,0.45416666666666666,-0.5,0.7,-1,0.44122945142520426
0.12098963952395687,0.0625,0.46875,-0.5,0.7,-1,0.4401665614785997
0.11303338278108203,0.0546875,0.48333333333333334,-0.5,0.7,-1,0.4391320001872598
0.10509437684735219,0.046875,0.4979166666666667,-0.5,0.7,-1,0.43812548943688995
0.09717055162566993,0.0390625,0.5125,-0.5,0.7,-1,0.4371467489593881
0.08926008543058953,0.03125,0.5270833333333333,-0.5,0.7,-1,0.43619549357484677
0.08136137517891878,0.0234375,0.5416666666666666,0.5,0.7,-1,0.5145217700462077
0.07534801015744853,0.03125,0.55625,0.5,0.7,-1,0.512514966793779
0.0709937489385547,0.0390625,0.5708333333333333,0.5,0.7,-1,0.5106954737961719
0.06809949906592813,0.046875,0.5854166666666667,0.5,0.7,-1,0.5090414752234449
0.06649005917801676,0.0546875,0.6,0.5,0.7,-1,0.5075334935717739
0.06601125207665474,0.0625,0.6145833333333334,0.5,0.7,-1,0.506154213932301
0.06652740182745617,0.0703125,0.6291666666666667,0.5,0.7,-1,0.5048882935822879
0.06791911360816144,0.078125,0.64375,0.5,0.7,-1,0.503722170294121
0.07008131997518206,0.0859375,0.6583333333333333,0.5,0.7,-1,0.5026438774976324
0.07292156157816022,0.09375,0.6729166666666667,0.5,0.7,-1,0.5016428709068087
0.07635847418878099,0.1015625,0.6875,0.5,0.7,-1,0.5007098689082217
0.08032045728612727,0.109375,0.7020833333333333,0.5,0.7,-1,0.49983670752612974
0.084744502411792,0.1171875,0.7166666666666667,0.5,0.7,-1,0.49901620985971545
0.08957516212237696,0.125,0.73125,0.5,0.7,-1,0.4982420693442308
0.09476364266769173,0.1328125,0.7458333333333333,0.5,0.7,-1,0.4975087458911762
0.1002670055475687,0.140625,0.7604166666666666,0.5,0.7,-1,0.49681137382540436
0.10604746488186048,0.1484375,0.775,0.5,0.7,-1,0.49614568050016905
0.11207176909603722,0.15625,0.7895833333333333,0.5,0.7,-1,0.49550791449528303
0.11831065680451276,0.1640625,0.8041666666666667,0.5,0.7,-1,0.4948947823627805
0.12473837798797123,0.171875,0.81875,0.5,0.7,-1,0.4943033929619775
0.13133227262941466,0.1796875,0.8333333333333334,0.5,0.7,-1,0.4937312085108751
0.13807239991388492,0.1875,0.8479166666666667,0.5,0.7,-1,0.49317600156681407
0.14494121192421872,0.1953125,0.8625,0.5,0.7,-1,0.49263581723221234
0.15192326649331248,0.203125,0.8770833333333333,0.5,0.7,-1,0.49210893995890415
0.15900497451411497,0.2109375,0.8916666666666667,0.5,0.7,-1,0.49159386439597713
0.16617437757242118,0.21875,0.90625,0.5,0.7,-1,0.4910892697907043
0.1734209522637306,0.2265625,0.9208333333333333,0.5,0.7,-1,0.4905939975102668
0.18073543799208294,0.234375,0.9354166666666667,0.5,0.7,-1,0.49010703130377226
0.19085968543303297,0.2421875,0.95,0.5,-0.7,-1,0.4899193154145978
0.19795652318106902,0.25,0.9354166666666667,0.5,-0.7,-1,0.49139406740393626
0.20513924039934076,0.2578125,0.9208333333333333,0.5,-0.7,-1,0.4928863345098482
0.21239753155141985,0.265625,0.90625,0.5,-0.7,-1,0.4943943243336551
0.21972232776524944,0.2734375,0.8916666666666667,0.5,-0.7,-1,0.49591630431024275
0.22710564843341952,0.28125,0.8770833333333333,0.5,-0.7,-1,0.49745059501041666
0.2345404706214092,0.2890625,0.8625,0.5,-0.7,-1,0.4989955645540516
0.2420206141468401,0.296875,0.8479166666666667,0.5,-0.7,-1,0.5005496240051606
0.24954064044921925,0.3046875,0.8333333333333334,0.5,-0.7,-1,0.5021112236357467
0.25709576359531294,0.3125,0.81875,0.5,-0.7,-1,0.5036788499582229
0.2646817719638754,0.3203125,0.8041666666666667,0.5,-0.7,-1,0.5052510234368695
0.27229495932821035,0.328125,0.7895833333333333,0.5,-0.7,-1,0.5068262967977034
0.2799320642088251,0.3359375,0.775,0.5,-0.7,-1,0.5084032538636252
0.2875902165037661,0.34375,0.7604166666666666,0.5,-0.7,-1,0.5099805088480986
